temperature,vibration,pressure,rpm,runtime_hours,load_percent,oil_quality_index,failure_within_30_days
65.86,3.52,64.61,2548,50,61.74,35.82,0
88.09,5.91,49.22,3207,16959,74.13,76.21,1
101.53,5.13,51.58,3312,13861,64.73,82.81,1
73.53,3.42,68.78,2768,6859,76.99,74.17,0
48.69,5.56,83.12,2742,4176,67.11,77.17,0
68.42,5.8,75.83,3596,1155,65.94,71.35,0
89.78,3.12,66.27,2790,21077,111.44,42.04,1
81.64,3.61,55.49,2838,4383,58.55,96.94,0
77.99,0.49,57.94,3042,2682,97.52,66.48,0
87.1,2.54,44.45,2751,10340,94.04,62.73,1
80.81,3.16,34.73,2390,811,77.07,92.37,0
89.61,4.63,39.22,2989,4092,33.33,86.68,0
86.03,2.8,55.7,2781,13975,68.56,76.1,1
93.26,3.58,50.91,3721,11321,58.74,83.54,1
79.31,2.29,34.43,3194,7068,68.36,54.68,1
85.86,4.81,54.48,2502,9092,48.87,70.79,1
71.31,5.27,50.54,3165,6788,81.61,91.42,1
67.78,5.22,38.58,2954,8690,85.73,61.84,1
95.48,4.52,49.82,3455,5191,89.06,57.03,1
77.59,1.73,50.51,2538,6099,61.12,73.18,0
84.66,3.38,46.37,2894,5947,48.93,73.53,0
76.48,3.77,67.97,2750,5371,74.33,81.71,0
67.96,3.77,28.36,2829,14220,99.61,51.33,1
75.13,4.63,27.2,2357,12851,69.25,33.76,1
92.23,7.07,55.05,3088,4338,76.14,85.82,0
81.66,5.96,56.35,3009,3028,63.77,55.76,1
54.46,2.72,60.66,3443,8214,58.94,62.85,0
72.42,5.72,47.45,2795,19776,79.85,39.25,1
96.39,5.65,42.15,2594,3861,66.09,87.34,1
72.43,3.05,54.9,3195,8194,75.26,77.26,0
53.39,6.03,48.82,2403,9444,77.14,76.65,0
97.72,4.21,76.71,3342,8457,74.26,76.55,1
83.19,1.96,50.46,3341,6709,78.04,41.1,1
74.16,5.32,54.26,3429,14775,52.65,57.22,1
70.54,4.89,89.66,2988,11272,51.55,65.22,0
87.99,4.09,52.27,2557,13229,67.23,60.77,1
68.5,4.43,62.79,2855,11947,67.67,67.93,0
88.78,3.21,64.05,2990,13470,58.6,75.69,0
81.51,5.6,65.24,2520,16922,72.34,87.1,1
77.94,4.42,59.05,3467,15655,84.35,49.8,1
76.75,4.8,57.71,3090,20624,89.38,71.87,1
72.9,5.14,56.4,2354,15087,93.42,82.67,0
87.55,2.42,46.94,3741,5653,44.33,58.14,1
64.62,2.89,59.56,2849,13237,47.07,69.11,0
55.54,0.52,83.4,2253,12552,62.79,79.0,0
82.37,5.52,71.95,2385,18601,69.45,72.17,1
82.57,2.32,59.25,3544,4164,63.71,82.11,0
80.76,4.74,66.98,3712,11790,58.05,73.42,0
79.89,5.17,42.83,3305,5595,62.52,67.32,0
71.15,5.58,51.35,3460,11563,76.7,54.41,1
84.45,2.33,68.27,3408,7926,44.07,75.71,0
74.45,4.38,75.82,3078,11397,110.18,73.5,1
69.15,7.51,44.21,2965,1948,68.38,57.11,1
71.26,7.59,48.23,3070,12966,86.92,80.73,1
99.25,6.28,85.54,3168,10030,57.56,91.02,0
54.18,5.11,56.35,2429,9761,78.34,62.1,1
81.0,2.69,80.53,3166,18751,69.8,61.09,1
54.85,5.79,57.9,3529,7088,83.42,60.54,1
73.7,4.22,58.45,2697,10711,64.42,46.82,1
69.8,5.51,50.72,2643,9501,95.93,100.0,1
49.98,3.36,68.2,3038,9990,41.14,65.27,0
79.67,4.19,74.01,2475,20109,85.09,59.12,1
70.44,4.8,40.51,2142,9319,70.14,55.1,1
49.81,4.94,50.07,3374,6164,49.67,66.18,0
85.07,5.39,67.81,2575,18355,103.14,61.57,1
92.22,3.46,53.19,2809,7462,101.28,93.57,0
92.88,2.08,48.09,2495,974,30.67,53.27,0
79.31,7.42,69.13,3438,5296,71.18,48.92,1
75.55,8.98,70.45,3227,2767,80.7,80.28,1
90.94,5.31,48.71,2680,50,75.95,70.39,1
95.19,2.12,57.97,2210,7185,95.28,68.66,1
88.6,3.11,38.08,2627,8649,91.54,80.39,1
63.7,5.42,42.46,3085,14903,72.77,74.05,1
77.42,6.91,56.74,2894,12147,108.99,71.3,1
80.27,2.32,55.44,2855,11919,84.86,50.92,1
53.28,4.28,41.46,2906,4534,61.67,46.98,1
80.63,4.85,44.98,3179,13425,58.06,61.49,1
102.28,6.06,40.09,2779,15956,90.38,55.73,1
82.68,3.88,61.37,3025,10973,53.73,76.04,0
92.68,1.69,27.45,2307,11113,60.62,45.02,1
77.19,5.62,40.84,4077,2677,63.69,65.29,0
74.12,6.52,28.92,2658,14272,74.4,69.4,1
79.58,4.35,60.87,2902,17904,64.52,71.41,1
65.21,5.23,29.76,3083,10615,44.29,77.98,0
63.43,3.65,55.44,2595,6028,88.92,67.1,0
90.2,2.98,77.95,2804,8190,60.72,61.99,1
91.47,6.35,78.43,2798,6898,104.36,90.67,1
63.11,5.2,29.72,2343,7198,73.47,67.2,1
86.62,5.38,59.18,3019,12240,90.81,93.29,1
73.96,7.2,41.15,1975,10397,79.36,67.12,1
79.08,2.6,38.3,3676,14020,91.67,71.76,1
80.52,3.51,53.41,3196,10855,78.27,69.92,1
86.93,4.78,72.2,3120,4680,72.23,75.47,0
75.99,3.48,63.4,1932,6497,87.68,65.7,0
91.92,5.91,44.99,2404,6186,112.75,73.44,1
78.71,4.16,64.87,3495,8068,63.14,94.96,0
82.49,2.71,23.59,4200,17974,82.31,87.73,0
65.0,4.62,44.46,3397,18774,67.91,87.84,0
100.9,4.81,43.47,3318,13183,77.11,51.87,1
80.64,6.18,56.1,3062,9594,68.76,54.3,1
83.56,5.21,52.16,2376,2192,29.16,75.27,0
55.7,5.33,53.02,3298,10100,64.4,83.56,0
65.13,5.08,52.55,2249,5050,85.99,64.21,0
89.85,4.16,55.31,2195,17153,54.23,61.54,1
78.44,3.21,62.56,2163,969,84.58,92.91,0
52.03,5.02,57.09,3288,10922,71.3,82.29,0
87.46,3.9,51.02,2771,4629,64.55,87.87,0
68.47,7.54,60.62,2850,8952,84.3,65.38,1
91.94,6.92,66.57,2792,12330,80.26,64.2,1
73.95,5.64,47.22,2237,14110,75.57,86.23,1
77.46,5.18,54.17,2465,8697,86.29,68.06,1
89.15,4.34,71.27,2490,12806,71.66,62.84,1
64.23,2.23,39.56,2097,5688,38.4,58.3,0
63.09,4.11,80.27,2548,10228,61.19,64.33,0
72.64,4.68,36.25,2259,14011,35.52,85.13,0
84.93,4.91,50.16,3089,10660,79.83,49.36,1
59.03,5.35,41.7,3130,6353,84.13,81.44,0
54.98,6.16,85.63,2153,7605,84.95,61.38,0
84.88,3.25,47.95,2652,14078,76.8,68.85,1
67.76,3.27,47.99,3728,3541,85.42,69.81,1
70.29,7.11,49.81,2310,4278,39.62,68.69,0
52.72,5.89,56.34,3013,12008,66.06,67.69,0
66.85,3.8,50.4,2853,6804,42.53,65.33,0
74.91,4.31,53.14,3346,1735,61.55,63.43,0
86.16,4.32,10.0,2948,15754,97.09,91.8,0
65.75,4.56,55.8,2584,3502,87.68,72.38,0
94.89,5.35,55.25,2833,8003,79.92,70.11,1
66.79,9.06,69.54,2841,5902,64.73,62.33,1
66.8,4.84,73.33,2754,7512,50.12,65.88,0
93.45,5.69,52.37,2140,4577,71.37,62.38,1
77.54,1.46,66.43,3422,12571,87.99,83.48,0
68.38,3.63,39.58,3333,9554,75.38,60.7,0
73.14,6.71,65.74,2278,13918,39.46,38.31,1
91.24,5.22,46.99,2650,5954,69.88,72.87,1
92.59,0.2,38.41,2687,19665,33.56,67.81,0
65.2,5.71,52.4,2222,50,82.48,63.21,0
74.49,7.95,74.61,1867,1074,55.53,85.67,0
76.08,0.91,57.53,2465,17765,45.98,31.0,1
63.17,7.23,75.95,2622,11370,82.72,95.64,0
74.33,0.2,44.52,2079,10707,78.07,87.82,0
75.06,6.19,69.67,2888,11156,72.18,62.58,1
88.68,4.48,45.87,3381,11856,107.45,65.24,1
89.49,0.27,58.15,3221,10499,79.43,79.57,0
71.05,5.3,58.03,2737,4170,56.39,79.97,0
72.43,6.57,64.26,1880,13091,77.35,62.49,1
82.97,5.15,58.51,3158,12303,62.85,47.75,1
67.98,5.55,44.65,2873,16142,90.8,100.0,1
82.06,3.76,67.32,3012,17821,73.06,86.34,1
73.95,1.15,79.24,3768,10652,74.84,74.35,0
63.37,5.75,46.83,2388,2862,42.04,74.64,0
63.52,7.65,29.31,1363,17863,69.1,81.32,1
92.36,6.53,61.99,2273,3909,66.99,83.12,1
73.12,0.92,50.36,3043,10690,49.56,40.7,1
94.68,1.77,53.16,2813,7716,64.01,66.74,1
68.84,2.98,62.79,2192,6847,75.84,65.18,0
78.49,1.63,48.61,2090,12822,67.92,69.58,0
103.71,4.58,51.24,2623,10222,42.58,83.56,0
62.31,5.21,53.6,2177,11566,63.08,45.15,1
52.23,1.93,75.58,3060,4922,59.58,51.76,0
90.44,5.9,55.42,2594,8130,71.48,61.77,1
65.08,5.58,37.7,2486,5152,69.54,74.32,0
74.75,3.51,38.26,2421,8005,60.59,84.48,0
67.97,4.19,56.95,2932,8406,59.89,96.47,0
78.22,0.99,39.19,2821,18222,69.21,67.7,1
63.59,3.9,33.13,2901,7703,85.33,84.46,0
72.84,4.51,63.9,2890,50,73.02,82.65,0
80.4,4.8,64.58,2764,15975,93.62,80.13,1
62.9,5.18,49.85,2283,11246,88.4,71.64,1
66.6,4.94,59.11,2435,8345,94.94,66.01,0
70.83,4.02,57.63,2603,6814,92.64,56.02,1
57.85,5.02,63.43,3833,4265,96.13,55.03,1
69.93,6.3,63.47,2126,18690,47.24,77.21,0
76.43,4.33,18.52,2591,9259,79.65,71.18,1
70.21,5.07,51.63,2849,311,89.93,65.77,0
71.74,4.16,62.25,2648,10639,93.18,81.97,0
74.76,3.34,49.25,3337,15031,54.13,68.99,1
67.13,5.44,55.51,2646,9782,79.83,58.3,1
83.29,3.5,65.51,2683,4492,69.35,68.0,0
92.23,5.2,56.13,3207,4045,101.25,84.31,1
69.43,4.55,76.11,3705,4413,43.03,56.65,0
80.82,3.95,70.78,3504,16608,54.15,75.14,0
72.12,3.91,53.34,2732,8642,35.41,71.17,0
79.39,3.59,52.23,2775,606,70.6,60.59,1
93.79,1.54,15.1,2823,10921,108.75,67.6,1
81.1,5.19,50.43,2873,9705,67.2,48.42,1
53.72,4.92,36.05,2376,6756,69.82,73.64,0
80.45,6.03,58.1,3268,3898,77.9,51.53,1
89.79,3.54,57.14,2903,3681,65.91,88.09,0
72.34,7.91,64.74,2778,14433,74.59,70.62,1
86.95,3.82,74.55,2164,10238,75.06,63.42,0
66.72,2.92,54.63,2831,11393,52.78,89.41,0
57.17,2.71,86.93,1853,10224,66.31,56.52,0
76.69,1.38,58.25,2509,10638,81.35,60.78,1
53.92,7.26,36.66,2518,6658,84.71,44.56,1
72.12,6.97,47.13,2943,7971,91.37,91.64,1
90.44,5.58,49.78,3740,14825,74.04,100.0,1
52.08,2.89,63.29,3086,16073,74.4,46.9,1
59.65,7.76,41.74,3524,2890,81.5,59.76,1
62.62,3.87,50.83,3123,7959,57.29,73.05,0
74.24,4.02,52.75,3363,13196,56.56,64.26,1
70.61,7.09,48.73,3729,18410,65.75,71.53,1
91.79,5.69,66.36,2434,17910,45.05,70.24,1
86.45,8.46,63.98,2401,5021,75.32,78.11,0
80.94,4.95,71.33,3134,15375,86.88,57.59,1
76.75,3.79,50.37,2798,9293,55.22,74.89,0
79.72,3.4,71.84,2910,14222,75.83,55.26,1
64.66,1.18,35.9,2676,12941,56.68,65.82,0
85.29,4.0,35.56,2502,2680,49.7,45.95,1
61.66,6.56,38.01,3610,11750,105.0,65.93,1
85.02,5.58,55.13,2250,14028,49.96,63.41,1
89.23,4.54,71.83,3143,8899,44.97,86.15,1
77.53,2.71,46.57,3062,7768,71.86,71.11,1
72.89,4.91,48.33,2010,1142,72.83,73.84,1
79.8,6.32,51.98,2385,12418,80.01,71.66,1
40.66,5.28,63.02,2469,10044,104.02,40.06,1
78.63,4.8,48.31,3082,4389,54.01,42.05,1
73.64,3.07,47.53,2616,7371,57.59,67.22,0
74.39,6.06,36.16,2757,9773,96.96,76.18,1
83.48,0.2,47.0,2071,6207,84.9,68.48,1
74.1,5.19,71.48,3963,9013,82.4,59.04,1
61.32,9.13,56.27,2836,250,57.38,68.4,1
73.3,1.78,44.64,3050,15747,88.27,67.09,1
75.81,4.07,72.31,2530,9080,82.46,83.69,0
76.38,4.49,46.81,2474,3503,71.41,82.85,0
76.94,3.67,74.88,3756,50,57.47,63.7,0
87.47,6.37,74.65,1842,14146,69.92,71.25,1
61.97,5.35,55.78,2939,11790,97.67,76.14,1
77.11,4.77,34.02,2194,10053,48.31,78.37,0
90.48,5.94,87.05,2597,13318,53.6,96.79,0
54.18,4.53,60.42,2481,13304,56.7,71.58,0
77.16,10.22,50.47,2307,9972,60.61,89.53,1
67.98,4.77,68.39,2818,7729,67.72,54.6,1
70.55,4.85,64.83,1516,6914,85.25,62.43,0
64.14,1.42,73.35,2642,11105,76.31,39.96,1
72.97,3.52,45.73,2755,15985,69.1,74.27,1
97.1,6.57,59.46,2120,8485,72.99,81.71,1
59.83,2.1,38.4,3557,16382,79.23,33.67,1
60.96,0.62,64.33,2503,10866,37.73,74.82,0
59.38,4.56,54.68,2681,10903,87.29,81.06,0
95.73,6.97,58.93,2504,21026,53.12,80.21,1
69.45,4.58,52.95,2759,17263,60.02,54.06,1
74.69,3.89,51.49,3454,17393,74.13,83.6,0
70.17,1.15,42.84,4037,5012,66.64,72.14,0
63.67,5.31,66.07,3173,19961,76.76,80.87,1
72.18,5.69,75.86,3344,8589,70.55,70.11,0
104.5,1.29,47.21,3658,7863,62.79,77.72,1
91.7,6.54,62.75,2924,50,95.52,88.64,0
64.76,5.88,61.05,3585,10631,80.75,68.94,1
82.77,6.54,55.11,3196,3583,73.44,76.26,1
65.02,5.55,33.63,2872,11041,80.47,90.75,0
53.68,5.68,36.78,2975,3192,55.3,70.0,0
87.23,5.44,44.07,1889,17988,107.15,55.12,1
88.92,6.06,25.05,2946,11758,48.42,82.14,1
87.55,1.23,74.71,2028,20399,70.04,93.52,0
69.36,1.8,60.15,1987,3885,62.84,91.33,0
73.0,3.18,54.58,2896,16746,62.16,82.72,0
84.0,4.27,24.34,2243,50,59.82,36.84,1
79.7,5.2,29.47,2796,10040,54.11,62.46,1
70.28,5.08,54.97,2869,5842,89.39,63.23,1
55.57,6.51,82.59,2892,6760,46.32,72.67,0
76.37,6.57,45.22,2348,6418,85.7,97.32,0
87.95,2.93,67.09,3249,4426,79.67,55.79,1
60.63,4.93,48.28,2755,2702,61.14,100.0,0
82.67,2.97,55.77,3021,6788,77.59,66.27,1
78.98,4.16,72.01,2202,9580,65.16,60.5,1
84.0,5.08,50.16,2711,14818,48.18,84.68,0
85.46,0.2,45.34,3349,10477,48.37,85.86,0
66.67,8.84,74.85,3285,14833,79.8,81.75,1
55.6,5.52,55.64,2401,1609,78.86,60.46,0
68.6,3.43,70.28,2527,6835,72.36,79.53,0
85.67,7.97,45.41,2306,12555,60.95,56.5,1
68.5,3.87,74.69,2472,10716,64.57,60.04,1
66.67,4.74,58.83,2100,4694,62.14,70.58,1
53.14,3.62,61.09,2731,13670,36.56,59.7,1
96.03,7.47,56.84,3117,6344,69.1,87.79,1
84.91,4.31,47.92,2407,5113,77.4,63.33,1
84.24,4.77,54.98,2755,11435,69.22,68.69,1
86.61,6.67,48.8,2690,9031,99.84,58.8,1
81.92,5.55,68.43,3328,6385,49.92,87.56,0
72.07,4.4,52.16,2494,6216,56.1,62.01,0
73.03,6.5,34.05,2512,3651,70.39,89.13,0
69.87,9.07,31.49,2377,7021,72.39,88.03,1
106.62,5.07,30.83,2231,14500,33.78,65.31,1
81.67,4.71,63.65,3065,10223,78.85,72.45,1
69.43,4.81,38.88,2732,13793,72.47,64.89,1
80.59,6.86,59.2,2827,11580,29.85,80.19,0
62.87,3.42,56.91,3437,5939,65.9,69.08,0
93.05,4.0,54.09,3466,754,53.45,65.74,0
67.07,1.73,61.14,1977,4366,59.84,72.69,0
81.01,2.37,57.22,3124,5644,43.91,48.27,0
87.79,3.57,17.06,2913,5257,75.49,70.86,1
79.62,4.4,50.47,2569,13905,99.71,81.74,1
76.13,7.68,60.95,2964,13853,72.77,74.07,1
75.13,5.46,77.96,1937,20059,29.13,86.27,0
74.32,2.86,78.61,3531,5181,73.14,66.34,0
68.08,3.19,35.92,3057,16987,64.5,65.11,1
69.61,6.97,50.1,2367,16956,48.18,55.24,1
92.76,6.53,33.07,2507,7839,74.37,65.91,1
73.7,4.55,76.28,1948,11368,83.84,100.0,0
65.57,3.7,69.18,2643,15204,55.97,76.13,0
68.8,6.52,59.91,2559,8705,38.41,63.22,0
88.2,2.71,57.33,2137,8318,31.79,56.91,0
83.11,5.21,74.33,3188,5863,56.02,48.02,0
81.72,8.59,71.96,3438,50,65.2,59.54,1
71.91,4.87,71.21,2786,9352,58.71,83.39,0
81.88,3.1,61.39,2647,5451,55.7,65.59,0
67.28,5.24,50.11,3017,3623,78.22,57.63,1
71.88,3.65,65.74,2790,11111,76.33,59.28,0
86.64,1.99,66.42,2259,1743,71.59,81.74,0
85.49,5.76,52.33,2474,13030,82.7,70.78,1
63.22,6.51,50.08,2652,11418,56.19,62.59,0
64.73,3.94,70.87,2924,6999,48.3,67.37,0
76.3,3.82,78.3,2805,8683,58.6,100.0,0
95.71,2.77,44.51,2905,3049,57.36,90.29,0
52.01,4.23,51.31,2038,12752,31.08,94.03,0
78.34,3.49,59.91,3133,9937,58.18,45.72,1
58.49,2.68,61.81,2802,10309,87.89,69.73,1
67.39,7.91,47.69,4076,11509,82.42,62.33,1
70.63,5.34,81.37,2606,5788,77.45,80.16,0
69.95,5.53,60.91,2962,1405,70.37,87.9,0
68.59,6.09,62.44,4200,13787,94.08,76.9,1
75.09,5.89,79.62,2897,12444,48.92,58.91,1
68.58,3.76,48.71,2766,6323,50.63,62.08,0
57.45,4.99,53.76,2307,11046,88.24,81.31,0
84.36,4.02,37.45,3564,15290,68.5,82.8,1
84.03,5.29,52.59,2220,14694,55.92,74.11,0
85.12,5.12,34.16,3014,6177,77.93,73.95,1
56.51,3.81,65.47,2563,1556,60.11,72.75,0
78.59,2.11,60.88,2705,2414,52.92,76.04,0
83.11,4.76,51.12,2088,7441,52.42,82.74,0
62.63,4.13,53.59,3472,16312,73.79,81.45,0
75.11,1.1,65.66,2661,5358,71.7,72.35,0
73.6,5.41,39.1,2192,6018,95.3,71.26,1
97.11,6.24,57.86,3426,5915,62.78,70.69,1
98.09,9.05,64.79,2548,6341,62.47,60.3,1
55.03,3.8,30.05,2967,8944,93.91,60.1,1
104.93,3.53,64.59,3221,2600,85.74,80.16,1
64.02,2.5,31.56,3037,14422,70.61,61.31,1
86.77,4.88,53.35,1702,8276,39.9,84.21,0
86.65,4.86,38.71,3148,21396,53.39,71.23,1
63.05,3.04,75.04,2750,3132,49.03,84.29,0
80.92,4.19,38.8,2635,16949,68.66,81.55,1
73.71,0.94,31.9,2745,15957,58.85,84.64,0
81.65,6.17,56.87,1995,6942,96.85,64.85,1
77.77,3.11,49.21,2896,7025,39.71,78.13,0
89.36,4.44,33.94,2118,4394,47.1,83.07,0
75.9,1.93,62.36,2657,4451,72.4,48.73,1
72.99,3.45,27.12,2878,8997,77.39,97.53,0
88.15,4.0,40.49,3337,9103,21.43,100.0,0
81.96,4.48,46.95,2390,988,36.76,86.21,0
83.78,5.36,66.23,3526,20468,63.26,84.09,0
67.02,7.09,73.14,3273,7702,92.41,80.83,1
62.46,5.82,70.44,2585,9328,101.98,67.15,1
68.19,6.23,52.85,2246,5869,60.54,70.35,0
67.55,7.1,21.02,2078,7665,64.93,86.47,0
84.43,5.53,60.47,2936,7211,52.94,57.4,1
86.71,4.43,75.59,2431,8985,79.4,56.09,1
73.14,6.32,72.27,3400,8927,95.51,66.04,1
92.17,6.43,61.48,2460,13024,90.61,81.84,1
91.42,5.67,38.35,2350,10136,67.48,59.01,1
77.92,1.88,47.65,2917,12521,52.91,68.62,1
65.14,2.99,82.07,2457,8951,68.15,70.4,0
93.9,4.01,35.17,2804,10156,92.85,56.82,1
74.27,5.9,38.93,3293,7793,60.79,35.4,1
76.51,4.46,68.2,2859,14016,35.32,56.6,0
70.92,6.55,48.96,2860,10613,61.52,75.91,1
64.32,6.87,38.46,2903,8210,62.98,79.29,1
57.38,6.66,76.39,1953,8060,35.22,79.42,0
82.59,6.67,61.45,2996,8454,72.18,81.14,1
65.6,2.63,49.65,2880,9152,77.11,62.6,0
111.71,5.37,38.96,3246,8718,101.48,59.39,1
61.97,3.41,83.66,3103,6206,44.02,77.63,0
59.91,1.53,54.66,2699,12825,81.15,68.82,0
81.12,3.98,74.56,3316,13140,85.4,85.61,0
93.35,6.88,67.51,2654,17919,77.35,77.72,1
75.78,5.33,47.71,2924,5982,49.88,91.26,0
81.87,8.13,47.82,2644,12332,48.83,65.02,1
52.88,4.82,75.25,3031,50,69.75,88.01,0
66.87,8.91,75.48,2612,13145,69.62,100.0,0
62.12,4.82,28.72,3624,1717,57.93,72.81,0
52.26,4.54,62.7,3809,4078,91.25,79.49,0
76.4,2.2,53.3,3237,10661,60.79,58.04,0
48.09,6.5,40.53,3571,5893,33.91,85.41,0
59.13,3.6,58.66,2030,5208,63.97,88.94,0
68.55,3.34,36.11,2089,6576,76.64,64.58,1
65.02,6.81,48.47,2639,12648,74.16,80.79,0
79.76,6.58,43.82,2821,4336,74.02,76.21,0
78.67,6.54,48.0,2701,8729,94.89,77.86,1
85.73,3.85,54.0,1979,7107,47.93,84.18,0
84.03,4.41,40.78,3376,13099,60.37,79.78,0
88.69,4.39,77.02,3877,13240,95.81,69.92,1
74.98,5.91,61.91,3440,50,32.59,84.5,0
78.64,7.3,80.12,3343,14226,67.03,88.68,1
81.14,5.16,52.76,2913,5946,90.12,63.69,0
76.7,8.05,47.32,2379,10181,89.85,71.97,1
70.23,6.11,79.62,2836,4305,79.88,45.47,1
71.01,4.08,46.91,3853,10856,80.34,80.75,1
65.19,5.99,52.5,2624,21757,49.26,90.35,0
80.06,7.57,65.08,2573,9636,92.72,68.14,1
73.87,8.1,37.67,3354,6701,46.4,74.0,1
67.04,6.64,64.96,3387,7839,47.47,68.7,0
67.05,4.55,63.17,2376,1655,74.98,66.24,1
60.48,4.11,72.77,2669,16245,59.13,75.48,0
86.75,5.54,67.46,2549,10564,71.72,60.24,1
75.94,7.51,73.2,2835,3756,75.75,68.47,0
64.65,5.28,53.45,3352,3918,100.01,58.43,1
84.7,5.32,42.92,2398,9076,75.81,80.84,0
68.27,4.59,84.54,3345,13660,56.87,75.59,0
58.12,3.91,33.63,2851,3245,80.18,65.53,0
87.25,4.21,35.03,3963,14567,53.03,72.56,1
68.55,4.74,62.91,2959,8542,84.44,68.69,1
70.09,7.59,77.75,2752,4349,69.16,89.16,0
75.49,4.07,57.65,3087,6662,75.21,65.38,1
88.71,4.59,68.99,2631,17743,35.95,81.53,1
75.24,2.94,27.06,1902,2059,27.49,61.42,0
60.61,5.79,48.01,2680,5341,40.97,84.21,0
81.53,6.96,28.76,2672,13763,99.42,87.56,1
69.18,7.42,65.93,2004,10082,47.33,88.27,0
97.66,4.87,33.34,2763,5044,81.18,94.07,0
74.99,5.53,37.11,1766,13824,56.45,76.39,1
48.18,4.22,62.2,2626,14061,63.68,90.57,0
79.29,5.45,69.87,2922,10657,67.2,96.36,0
98.34,5.07,52.77,2848,5938,97.59,55.17,1
93.91,4.6,62.98,2594,6708,78.52,62.95,1
96.97,4.75,62.53,2757,10423,74.93,49.56,1
62.76,5.31,51.98,2408,2440,91.34,87.92,0
85.95,3.97,39.67,2805,15639,56.6,49.37,1
66.34,4.06,62.91,2829,17501,87.23,45.3,1
77.69,7.57,63.58,2350,7820,84.22,55.54,1
59.72,9.38,67.52,2934,10781,84.02,45.93,1
67.27,2.33,59.37,2931,14929,65.21,76.08,1
66.89,2.23,38.64,2717,18778,60.13,55.73,1
85.78,2.78,64.66,4011,16785,52.34,46.65,1
84.61,4.31,54.98,2730,322,53.47,71.37,0
78.32,6.11,48.24,2660,7422,51.49,72.26,0
58.79,5.56,50.88,2589,11503,74.6,43.95,1
71.26,4.81,45.34,2315,6529,63.89,61.29,1
66.05,5.45,67.44,3143,17914,75.77,70.88,1
85.44,3.25,35.15,2457,17147,76.78,66.65,0
89.14,4.06,41.09,2516,4920,48.92,67.06,0
87.68,4.46,50.4,2531,8188,48.38,89.69,0
65.94,1.65,77.59,2308,5252,63.88,100.0,0
42.13,2.41,69.76,1924,8024,54.05,67.3,0
53.8,2.48,32.03,2569,7873,52.15,52.17,0
92.06,5.88,73.92,3237,13771,98.52,68.48,1
70.18,4.94,73.89,2898,4558,40.4,74.91,0
65.99,5.6,38.56,3580,50,104.42,71.2,1
94.71,1.19,19.7,3175,977,73.2,81.16,0
90.18,1.83,53.99,3062,3858,85.75,100.0,0
75.29,5.69,70.71,3741,5722,83.63,46.3,1
71.48,0.2,77.28,2751,9936,79.11,64.39,0
73.41,6.7,42.81,2832,3601,97.91,95.12,0
77.73,1.22,79.53,2794,2944,48.52,64.17,0
94.2,6.02,23.81,3572,4353,65.19,83.84,1
80.07,2.9,49.85,2801,3422,52.65,81.46,0
83.71,6.39,49.16,2476,6228,37.47,90.55,0
89.03,10.27,71.13,3094,6014,56.1,100.0,1
60.96,0.41,73.18,2392,12445,101.71,77.0,0
84.06,5.75,68.36,3067,4052,64.88,45.81,1
71.47,1.25,36.09,3007,7212,103.7,61.49,1
44.81,5.27,67.08,2705,6275,105.54,100.0,0
49.46,4.13,62.13,3083,13044,120.0,50.79,1
62.78,4.73,31.6,2056,8229,102.3,79.45,0
81.37,2.86,26.06,2881,14253,110.45,34.28,1
76.37,5.9,69.53,2569,3238,73.85,51.73,1
77.21,1.89,52.48,4200,8753,72.11,85.3,0
98.41,6.73,37.01,2878,6121,73.31,72.54,1
59.77,3.76,52.09,2502,2870,68.0,66.35,1
74.67,1.98,60.1,2111,8662,70.69,59.78,0
78.65,7.37,53.84,3453,17665,81.54,42.05,1
66.16,4.38,33.27,2625,4735,59.62,82.4,0
75.34,7.93,81.4,2404,8363,43.2,67.75,0
55.8,6.7,69.06,2968,2439,74.55,49.17,1
91.92,3.06,50.3,3125,1704,55.53,72.45,0
66.82,4.35,50.87,3117,5064,57.39,80.72,0
99.38,4.72,60.03,2810,6750,65.43,68.99,1
74.61,7.25,39.19,2880,6972,61.3,73.74,0
87.34,5.29,59.52,2916,7870,87.98,72.57,1
74.36,4.82,36.37,2968,758,65.0,61.4,1
74.63,4.14,54.01,3012,5870,88.89,72.81,1
67.99,4.41,38.64,3347,11509,71.71,83.03,0
76.43,6.85,39.35,2828,2209,66.41,87.52,0
78.82,4.51,78.04,2392,7224,70.85,83.86,0
65.59,3.79,55.83,2728,10464,44.75,61.87,0
73.5,3.48,57.9,3177,5089,74.09,81.54,0
67.68,3.5,26.84,1907,10708,83.29,78.98,0
102.6,1.98,46.64,1910,1394,85.84,61.35,1
73.92,3.15,61.46,3259,13442,43.66,65.04,0
93.54,7.2,57.72,3560,10829,40.66,82.2,1
72.65,4.13,24.84,2167,9278,58.34,92.65,0
78.11,5.77,57.9,2850,14624,92.92,44.82,1
59.14,0.2,60.13,2600,7353,71.98,96.6,0
69.64,5.52,72.97,2670,5911,54.06,89.46,0
77.53,4.21,45.83,2953,15863,41.85,74.99,1
94.03,3.63,23.61,2154,18204,55.69,68.39,1
77.66,4.83,41.05,2246,5533,54.47,77.86,0
91.6,3.61,39.64,2649,8431,84.84,62.39,0
82.69,0.68,65.31,2727,14225,86.23,69.33,0
94.53,6.16,16.97,2237,8609,49.1,49.87,1
